lon,lat,val
108.66397,19.091732971881164,1.385654636e-05
108.66397,19.094603704473315,0.00013024122
108.66397,19.09747443706546,0.0002577670141
108.66397,19.100345168758285,0.0003639762753
108.66397,19.10321590135043,0.0004552782603
108.66397,19.10608663394258,0.0005263047898
108.66397,19.108957366534728,0.000551710639
108.66397,19.111828098227555,0.0005320120121
108.66397,19.114698830819705,0.0004697625003
108.66397,19.117569563411852,0.0003766875245
108.66397,19.120440296004,0.0002964390821
108.66397,19.12331102859615,0.0002352273933
108.66397,19.126181760288972,0.0001694043236
108.66397,19.12905249288112,0.0001266146932
108.66397,19.131923225473265,8.446018191e-05
108.66397,19.134793958065416,4.316479421e-05
108.66626392991213,19.091732971881164,5.591829303e-05
108.66626392991213,19.094603704473315,0.000207409627
108.66626392991213,19.09747443706546,0.0003405409972
108.66626392991213,19.100345168758285,0.0004494074852
108.66626392991213,19.10321590135043,0.0005402683634
108.66626392991213,19.10608663394258,0.000610904679
108.66626392991213,19.108957366534728,0.0006350464567
108.66626392991213,19.111828098227555,0.0006133921209
108.66626392991213,19.114698830819705,0.0005474592815
108.66626392991213,19.117569563411852,0.0004406295869
108.66626392991213,19.120440296004,0.0003138461197
108.66626392991213,19.12331102859615,0.0002442871331
108.66626392991213,19.126181760288972,0.0001745536165
108.66626392991213,19.12905249288112,0.0001277782908
108.66626392991213,19.131923225473265,8.453934015e-05
108.66626392991213,19.134793958065416,4.223810558e-05
108.66855785982528,19.091732971881164,0.0001132635025
108.66855785982528,19.094603704473315,0.0002729428879
108.66855785982528,19.09747443706546,0.0004093408559
108.66855785982528,19.100345168758285,0.0005193294581
108.66855785982528,19.10321590135043,0.0006059700802
108.66855785982528,19.10608663394258,0.0006760005408
108.66855785982528,19.108957366534728,0.000698857295
108.66855785982528,19.111828098227555,0.0006752567479
108.66855785982528,19.114698830819705,0.0006066803177
108.66855785982528,19.117569563411852,0.00049519302
108.66855785982528,19.120440296004,0.0003516564989
108.66855785982528,19.12331102859615,0.0002446083018
108.66855785982528,19.126181760288972,0.0001714049009
108.66855785982528,19.12905249288112,0.0001235269081
108.66855785982528,19.131923225473265,7.992486928e-05
108.66855785982528,19.134793958065416,3.757078057e-05
108.67085178973741,19.091732971881164,0.0001613060429
108.67085178973741,19.094603704473315,0.0003250243471
108.67085178973741,19.09747443706546,0.0004628290475
108.67085178973741,19.100345168758285,0.0005724755939
108.67085178973741,19.10321590135043,0.0006520908108
108.67085178973741,19.10608663394258,0.0007206867106
108.67085178973741,19.108957366534728,0.000742201158
108.67085178973741,19.111828098227555,0.0007166733761
108.67085178973741,19.114698830819705,0.0006457084264
108.67085178973741,19.117569563411852,0.0005310687222
108.67085178973741,19.120440296004,0.0003771222765
108.67085178973741,19.12331102859615,0.0002358006569
108.67085178973741,19.126181760288972,0.0001597514901
108.67085178973741,19.12905249288112,0.000113765613
108.67085178973741,19.131923225473265,7.06167693e-05
108.67085178973741,19.134793958065416,2.926386132e-05
108.67314571964954,19.08886223946888,3.765170325e-05
108.67314571964954,19.091732971881164,0.0001970846631
108.67314571964954,19.094603704473315,0.0003621397606
108.67314571964954,19.09747443706546,0.0005003600857
108.67314571964954,19.100345168758285,0.0006089501165
108.67314571964954,19.10321590135043,0.0006858713132
108.67314571964954,19.10608663394258,0.0007446488196
108.67314571964954,19.108957366534728,0.0007646030167
108.67314571964954,19.111828098227555,0.0007372087559
108.67314571964954,19.114698830819705,0.0006636980384
108.67314571964954,19.117569563411852,0.0005463380517
108.67314571964954,19.120440296004,0.0003879751595
108.67314571964954,19.12331102859615,0.0002174399692
108.67314571964954,19.126181760288972,0.0001400278995
108.67314571964954,19.12905249288112,9.856010846e-05
108.67314571964954,19.131923225473265,5.667688258e-05
108.67314571964954,19.134793958065416,1.753183024e-05
108.67543964956064,19.04005978872986,1.087241486e-05
108.67543964956064,19.042930521142146,1.168711935e-05
108.67543964956064,19.04580125355443,1.135091411e-05
108.67543964956064,19.08886223946888,6.292265441e-05
108.67543964956064,19.091732971881164,0.0002204015284
108.67543964956064,19.094603704473315,0.0003842380337
108.67543964956064,19.09747443706546,0.0005220189786
108.67543964956064,19.100345168758285,0.0006287568478
108.67543964956064,19.10321590135043,0.0007025597349
108.67543964956064,19.10608663394258,0.0007476383484
108.67543964956064,19.108957366534728,0.000765903654
108.67543964956064,19.111828098227555,0.0007361708224
108.67543964956064,19.114698830819705,0.00066019378
108.67543964956064,19.117569563411852,0.0005400067767
108.67543964956064,19.120440296004,0.000378642284
108.67543964956064,19.12331102859615,0.0001913502037
108.67543964956064,19.126181760288972,0.0001175248987
108.67543964956064,19.12905249288112,7.828185827e-05
108.67543964956064,19.131923225473265,3.866533495e-05
108.6777335794789,19.02570612675838,1.205669564e-05
108.6777335794789,19.028576859170663,1.668006469e-05
108.6777335794789,19.031447591582943,2.091970189e-05
108.6777335794789,19.034318323905296,2.440095247e-05
108.6777335794789,19.03718905631758,2.675621695e-05
108.6777335794789,19.04005978872986,2.978317583e-05
108.6777335794789,19.042930521142146,3.038561829e-05
108.6777335794789,19.04580125355443,3.054611895e-05
108.6777335794789,19.04867198587678,2.833519518e-05
108.6777335794789,19.051542718289063,2.511131295e-05
108.6777335794789,19.054413450701347,2.051995084e-05
108.6777335794789,19.05728418311363,1.50300207e-05
108.6777335794789,19.08886223946888,7.848539712e-05
108.6777335794789,19.091732971881164,0.0002359697399
108.6777335794789,19.094603704473315,0.000390944693
108.6777335794789,19.09747443706546,0.0005277049368
108.6777335794789,19.100345168758285,0.0006319477413
108.6777335794789,19.10321590135043,0.0007019249078
108.6777335794789,19.10608663394258,0.0007361339945
108.6777335794789,19.108957366534728,0.0007456978941
108.6777335794789,19.111828098227555,0.0007135558854
108.6777335794789,19.114698830819705,0.0006347001299
108.6777335794789,19.117569563411852,0.0005117601706
108.6777335794789,19.120440296004,0.0003475703028
108.6777335794789,19.12331102859615,0.0001538910066
108.6777335794789,19.126181760288972,8.950976403e-05
108.6777335794789,19.12905249288112,5.333456925e-05
108.6777335794789,19.131923225473265,1.748781747e-05
108.68002750938693,18.953937816900957,1.174950825e-05
108.68002750938693,18.956808549313237,1.315791793e-05
108.68002750938693,18.95967928172552,1.437647137e-05
108.68002750938693,18.962550014047874,1.427224491e-05
108.68002750938693,18.965420746460158,1.403207733e-05
108.68002750938693,18.968291478872437,1.279682515e-05
108.68002750938693,18.971162211284724,1.165708124e-05
108.68002750938693,18.974032943697008,1.025677465e-05
108.68002750938693,19.01422319719918,1.15695077e-05
108.68002750938693,19.01709392961146,1.543401937e-05
108.68002750938693,19.01996466193381,2.007591967e-05
108.68002750938693,19.022835394346092,2.49686789e-05
108.68002750938693,19.02570612675838,3.032903629e-05
108.68002750938693,19.028576859170663,3.518848145e-05
108.68002750938693,19.031447591582943,3.960476055e-05
108.68002750938693,19.034318323905296,4.337014486e-05
108.68002750938693,19.03718905631758,4.766817588e-05
108.68002750938693,19.04005978872986,5.000450061e-05
108.68002750938693,19.042930521142146,5.208667182e-05
108.68002750938693,19.04580125355443,5.112816014e-05
108.68002750938693,19.04867198587678,4.971115875e-05
108.68002750938693,19.051542718289063,4.601310515e-05
108.68002750938693,19.054413450701347,4.102184852e-05
108.68002750938693,19.05728418311363,3.485626872e-05
108.68002750938693,19.06015491552591,2.823982564e-05
108.68002750938693,19.063025647848264,2.099856921e-05
108.68002750938693,19.065896380260547,1.444822029e-05
108.68002750938693,19.08886223946888,8.3671998e-05
108.68002750938693,19.091732971881164,0.0002400348993
108.68002750938693,19.094603704473315,0.0003833370215
108.68002750938693,19.09747443706546,0.0005176452885
108.68002750938693,19.100345168758285,0.0006190785852
108.68002750938693,19.10321590135043,0.0006849935462
108.68002750938693,19.10608663394258,0.000714070037
108.68002750938693,19.108957366534728,0.0007043975969
